id,type,givenName,surname,age,gender,birthDate,relationshipStatus,habitationStatus,postalCode,workActivity,occupationIndustry,totalIncome,otherName,schoolAttendance,maidenName
13a78d7f-7dd9-48a9-a28e-26abf4b616ef,Personal,Tatiana,Kuns,32,Female,1987-05-08,Single,With Spouse,M6H 4B5,parttime,6111 Elementary and secondary schools,9152.22,,Apprenticeship,
1e8d62e7-25a5-45ed-a722-267b3559277c,Personal,Eldora,Areola,22,Female,1996-10-19,Single,With Spouse,M9A 4S7,parttime,5223 Activities related to credit intermediation,12394.14,,College,
bc1fdf53-8705-43f9-b504-3b79719c24ed,Personal,Zed,Bowker,53,Male,1965-10-21,Separated,With Spouse,M1R 1A5,parttime,3231 Printing and related support activities,18837.0,,,
de759a5c-717c-4830-967d-f23841e0e312,Personal,Jasmin,Ribb,16,Female,2003-07-13,Single,With Parent,M9C 3Y2,,,,,Secondary,
dfe16b0f-2121-4edc-93b7-7e487e01d904,Personal,Bradford,Brackin,19,Male,2000-06-09,Single,With Parent,M4K 1S2,,,,,Secondary,
221be060-8dbb-4d4e-a2f5-be4f491850a7,Personal,Corene,Diles,31,Female,1988-09-16,Single,With Parent,M1S 5B2,parttime,5121 Motion picture and video industries,4286.37,,Apprenticeship,
39339e66-a96a-4955-97e9-7f11bb745954,Personal,Sherika,Murdick,31,Female,1988-06-10,Separated,With Spouse,M4J 3G2,fulltime,5411 Legal services,31368.48,,Apprenticeship,
2de61227-2055-4fd8-bb7f-3cc977f8e17a,Personal,Julia,Hundley,26,Female,1992-10-21,Single,With Spouse,M6H 2P3,parttime,8121 Personal care services,12966.36,,Apprenticeship,
80a4f2f3-7560-4e15-8611-4dc9da1717d5,Personal,Christeen,Loken,22,Female,1997-01-29,Single,With Spouse,M1N 2Y4,parttime,5122 Sound recording industries,16404.3,Ellie,College,
9380eba4-873b-4e87-85a9-f6b1e627cfd3,Personal,Elton,Lamarca,37,Male,1982-04-04,Single,With Spouse,M1N 1X6,fulltime,6215 Medical and diagnostic laboratories,48298.0,,,
8718699f-8624-4d45-a73d-131ab2797127,Personal,Gisselle,Wokwicz,57,Female,1962-06-09,Single,With Spouse,M5M 2V9,fulltime,"5242 Agencies, brokerages and other insurance related activities",80695.5,,,
5f6e15dc-0bed-4d8a-bbae-5670f00ca9ac,Personal,Clay,Marsicek,31,Male,1988-08-17,Single,With Spouse,M2N 6Z6,parttime,"5416 Management, scientific and technical consulting services",10438.89,,Apprenticeship,
5851cc70-f4bf-4996-8064-c9ff37ebc82d,Personal,Javon,Left,42,Male,1977-04-04,Single,With Spouse,M5B 2E8,fulltime,6211 Offices of physicians,27799.2,,,
1d761d06-b3b7-4301-bbd0-da70ddc1d684,Personal,Zaiden,Vukovich,30,Male,1989-09-18,Single,With Parent,M1C 1A9,parttime,7221 Full-service restaurants,8077.74,,Apprenticeship,
0bc85924-0c99-47c1-aad1-e855aaf20437,Personal,Mickey,Onorata,53,Female,1966-02-28,Divorced,With Spouse,M3K 0B5,parttime,4521 Department stores,17108.55,,,
95308b67-2fd4-4be6-b2fe-4942275e6218,Personal,Lucienne,Loftis,30,Female,1989-08-16,Single,With Spouse,M1E 1A1,fulltime,6113 Universities,20862.27,,Apprenticeship,
1b93f0e9-0046-44fb-ac96-b508f8c0f849,Personal,Boston,Fland,21,Male,1998-05-07,Single,With Parent,M9A 1C6,parttime,8131 Religious organizations,8615.64,,College,
fdbb0807-2017-41ac-822d-828fac73253f,Personal,Finn,Ivey,36,Male,1982-11-22,Single,With Spouse,M5A 2V7,fulltime,5614 Business support services,23367.0,,,
417ab2e1-7cd7-461b-ab24-67d8862c2d22,Personal,Floretta,Ganas,32,Other,1987-08-15,Single,With Spouse,M9B 4S7,parttime,4411 Automobile dealers,18313.68,,Apprenticeship,
9bc185ff-4d22-4e30-9a14-50de8d9d28b8,Personal,Lakita,Zahradnik,33,Female,1986-02-28,Single,With Spouse,M3J 2V6,fulltime,5239 Other financial investment activities,33526.0,,,
6bfa94e7-c170-4026-a36a-1a9908d9c4cd,Personal,Rod,Devitto,47,Male,1972-09-18,Single,With Spouse,M5R 1C6,fulltime,6211 Offices of physicians,66289.3,,,
ff9237a9-fa46-4559-991d-851bf6056aad,Personal,Edson,Atienza,25,Male,1994-06-10,Single,With Parent,M9B 1B2,parttime,"4161 Electrical, plumbing, heating and air-conditioning equipment and supplies wholesaler-distributors",5313.33,,Apprenticeship,
910e927c-ae65-4b04-93c6-2749bbe65891,Personal,Tiesha,Caddy,39,Female,1980-08-16,Single,With Spouse,M6E 1V9,fulltime,"5413 Architectural, engineering and related services",31302.0,Willia,,
55f9169b-9a2b-4579-9aad-5cd6fcfb103a,Personal,Earl,Schadler,50,Male,1969-03-01,Separated,With Spouse,M6G 2N1,fulltime,5415 Computer systems design and related services,86301.6,,,
2938e032-ff57-43b2-b8a9-57a8dd93d189,Personal,Kandra,Prati,39,Female,1980-09-17,Single,With Spouse,M3A 1X1,fulltime,5617 Services to buildings and dwellings,32649.0,,,
b7a07969-9ed9-412b-b8c6-6d8e711b0e0f,Personal,Carmelina,Stenger,24,Female,1995-07-11,Single,With Spouse,M3K 1T8,parttime,7222 Limited-service restaurants,4933.5,Honesty,College,
6751986b-4f3f-4c5c-9534-f0ef13139583,Personal,Brett,Gagon,47,Male,1972-05-06,Single,With Spouse,M4W 1Y7,fulltime,5614 Business support services,254887.6,,,
91b26a19-9f9b-4245-aa63-55c33075a495,Personal,Odilia,Loeber,41,Female,1978-07-13,Separated,With Spouse,M1P 4B7,fulltime,4851 Urban transit systems,38116.0,,,
7bce2a96-4e84-461b-8ec3-d1f0ec0c25b9,Personal,Fabio,Jinright,26,Male,1993-09-18,Single,With Spouse,M6N 5C4,parttime,4451 Grocery stores,12971.31,,Apprenticeship,
d1d66bad-867d-4a7b-8f78-4d399dc9c76e,Personal,Aaron,Walk,47,Male,1971-10-20,Single,With Spouse,M1E 1W2,fulltime,4452 Specialty food stores,54851.5,,,
eab4f0fc-180c-4775-97a4-d30e029ad3cd,Personal,Wynell,Markwell,27,Female,1991-11-23,Single,With Parent,M3K 0B5,parttime,6211 Offices of physicians,4199.91,Evelyne,Apprenticeship,
8b3c28aa-2471-41cb-bfd4-9c88e3cda73f,Personal,Iona,Lifton,32,Female,1987-05-08,Single,With Spouse,M6H 0C2,parttime,3231 Printing and related support activities,6435.0,,Apprenticeship,
7dec3b45-8910-4386-8eb7-e0d9df0d1c2b,Personal,Dylan,Ryzinski,34,Male,1985-01-29,Single,With Spouse,M1N 3N6,fulltime,7221 Full-service restaurants,49049.0,,,
8dc0f630-4827-4d82-b976-39dbefa6026f,Personal,Kristoff,Naschke,24,Male,1994-11-22,Single,With Parent,M1S 3Z7,parttime,"9130 Local, municipal and regional public administration (9131 and 9139)",5224.23,Lavern,Apprenticeship,
b2491002-3259-475e-ac80-779cae06f0df,Personal,Oralee,Kaune,16,Female,2003-09-16,Single,With Parent,M4R 2C5,,,,,Secondary,
bad01556-3648-42a7-9fc4-b26da90219d9,Personal,Peyton,Mandy,26,Female,1993-03-01,Single,With Parent,M1R 1A5,parttime,"5418 Advertising, public relations, and related services",5028.21,,Apprenticeship,
9c5c19fc-7066-495b-9852-a6df98989027,Personal,Darrin,Blurton,56,Male,1963-09-17,Divorced,With Spouse,M2M 4M7,parttime,4481 Clothing stores,22655.0,,,
86960308-9410-4ef1-9cc7-e4c06efa632d,Personal,Cassaundra,Beyale,30,Female,1989-09-17,Single,With Spouse,M8Z 4E9,parttime,7221 Full-service restaurants,18910.65,Tonita,Apprenticeship,
7eda23cb-e288-47b2-80fc-1a29cc114c9b,Personal,Barrett,Mckey,38,Male,1981-05-06,Single,With Spouse,M6N 1V5,fulltime,5231 Securities and commodity contracts intermediation and brokerage,36380.0,,,
e0356cb1-372f-4cf8-91eb-1b26824b5cb6,Personal,Jessie,Saysithideth,28,Male,1991-02-28,Single,With Spouse,M9R 3L5,parttime,"4179 Other machinery, equipment and supplies wholesaler-distributors",10380.81,,Apprenticeship,
df2635da-dcd7-4a0e-ba68-b5bc6cb34bd5,Personal,Brandon,Fleek,26,Male,1993-09-17,Single,With Parent,M3N 2B9,parttime,5619 Other support services,10684.74,,Apprenticeship,
6bcf0e6d-4cd6-4e9b-bd64-c9b21391d9f3,Personal,Jacalyn,Bonomi,33,Female,1986-06-10,Single,With Spouse,M9C 3Y2,fulltime,"2381 Foundation, structure, and building exterior contractors",51477.0,,,
3e289e10-0073-4697-ada1-ea10f19f02b0,Personal,Warner,Garich,43,Male,1975-11-22,Single,With Spouse,M5R 1V2,fulltime,"7114 Agents and managers for artists, athletes, entertainers and other public figures",102510.1,,,
733fa4f3-168a-40ce-9b25-494ddeef6752,Personal,Akilah,Hilgendorf,37,Female,1982-04-05,Single,With Spouse,M6M 4K8,fulltime,6220 Hospitals (6221 to 6223),23461.0,,,
b29c62c9-e26d-477e-aea5-54ff589110e4,Personal,Mitchell,Krulik,28,Female,1991-05-08,Single,With Spouse,M4K 2V2,parttime,"5418 Advertising, public relations, and related services",19507.29,,Apprenticeship,
63105965-b476-45db-94c8-edcc4e5364b8,Personal,Hollis,Voth,26,Female,1993-08-14,Single,With Spouse,M6P 4B1,parttime,5171 Wired telecommunications carriers,14524.62,,Apprenticeship,
7fab7b70-832d-451c-805a-d5fa3821dda8,Personal,Teo,Cherne,39,Male,1979-10-20,Single,With Spouse,M9A 1M9,fulltime,7112 Spectator sports,77739.0,Mary,,
cdc1d618-a44c-404e-b7e4-717073ef6564,Personal,Lynelle,Stamnos,40,Female,1978-12-26,Single,With Spouse,M1J 2K2,fulltime,8111 Automotive repair and maintenance,27905.0,Beverlee,,
8b9b76b2-a992-4ecd-8c6c-3401830f6df9,Personal,Jannette,Safron,41,Female,1978-05-08,Single,With Spouse,M1L 2B4,,,,,,
d5d72dad-8e0e-4276-acd2-a6f8d9cb878a,Personal,Jerold,Battle,31,Male,1987-10-21,Single,With Spouse,M6J 3K2,fulltime,2389 Other specialty trade contractors,34955.58,,Apprenticeship,
f5a2d5a2-0b2b-4068-a484-75ca6a67566c,Personal,Eoghan,Grafe,38,Male,1981-03-01,Divorced,With Spouse,M1N 3B9,fulltime,"5416 Management, scientific and technical consulting services",39040.0,,,
79d51683-b69f-4038-92c8-aefca4982aa9,Personal,Lana,Mongrain,35,Female,1984-01-28,Divorced,With Spouse,M5T 2Z8,fulltime,6211 Offices of physicians,47128.0,Caroline,,
bf308c68-ead8-4774-ba8a-22d2aec8d77e,Personal,Gus,Francia,34,Male,1985-01-29,Single,With Spouse,M6J 2P5,fulltime,4451 Grocery stores,39676.0,,,
331b8b2d-3e0c-435e-95e9-04d4bbd7af3f,Personal,Lennie,Sevin,33,Male,1985-10-19,Single,With Spouse,M5G 2H5,fulltime,"5419 Other professional, scientific and technical services",24305.0,,,
c9e900fb-2e0b-4215-97f6-f5cab60e7f6b,Personal,Roberto,Mccament,20,Male,1999-04-03,Single,With Parent,M1T 3N3,,,,,Secondary,
0ed4edd7-5262-4650-8b86-77444471cfb7,Personal,Pablo,Fullard,27,Male,1992-03-01,Single,With Parent,M1S 5B2,parttime,4184 Chemical (except agricultural) and allied product wholesaler-distributors,4252.71,,Apprenticeship,
a748f8b3-54ec-41aa-aae8-ede085ffd58b,Personal,Paxton,Badoni,18,Male,2001-06-09,Single,With Parent,M1W 1Y3,,,,,Secondary,
62027dbe-beb6-4dc4-9bec-6c48cef295f1,Personal,Boris,Pepin,31,Male,1988-06-08,Single,With Spouse,M1K 1Z8,parttime,8113 Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,11832.48,,Apprenticeship,
afb6fdba-14ec-467d-ac7f-12375c2dd485,Personal,Sky,Bzhyan,15,Female,2004-04-05,Single,With Parent,M1H 1A2,,,,,Middle,
a792d050-81d8-4c37-84ed-ff84b5d81ee0,Personal,Ambrose,Bolfa,27,Other,1992-02-29,Single,With Spouse,M3N 2S6,parttime,6111 Elementary and secondary schools,6942.21,,Apprenticeship,
e50653cf-12ec-4a0e-9df7-faa1da9c9bd7,Personal,Ruben,Wyms,48,Male,1971-05-07,Divorced,With Spouse,M2R 3N5,parttime,8121 Personal care services,25296.7,Godwin,,
cd6848fe-b3ce-4286-9b86-942950b5d0f8,Personal,Demetrius,Sachez,18,Male,2000-11-23,Single,With Parent,M1J 2L6,,,,,Secondary,
befaaf89-22a2-4d3b-9930-412767f6d294,Personal,Noriko,Augustyn,20,Female,1998-12-27,Single,With Spouse,M6P 5A1,parttime,3121 Beverage manufacturing,14310.45,,College,
486d7f96-aecb-4f88-aca4-94339136ad5b,Personal,Bevin,Amesquieto,50,Male,1969-08-16,Single,With Spouse,M2K 0B9,,,,,,
058d4e87-2676-499e-9433-4d899b866dcc,Personal,Melissia,Birckhead,31,Female,1988-01-28,Single,With Parent,M4R 1V6,parttime,5613 Employment services,12817.86,,Apprenticeship,
5ce7b567-0289-4ca5-91a0-2aeccec54115,Personal,Orson,Sellmeyer,52,Male,1967-09-17,Separated,With Spouse,M2R 2E5,fulltime,7221 Full-service restaurants,38047.75,,,
3b513168-d922-421f-92ee-a30e651776e5,Personal,Mollie,Krystal,56,Female,1962-10-21,Divorced,With Spouse,M4G 1E3,,,,,,
c3ba2e28-2f67-4ee8-afd9-04870e6ec457,Personal,Raelyn,Deloney,31,Other,1988-09-18,Single,With Spouse,M4C 4C1,parttime,5221 Depository credit intermediation,16112.91,,Apprenticeship,
0f93b670-fc05-4e00-81ae-657e722c429a,Personal,Hayden,Frohling,35,Male,1984-02-29,Single,With Spouse,M4G 1J6,parttime,3372 Office furniture (including fixtures) manufacturing,18307.0,,,
c2ecf4d1-ecc1-4320-aec7-67848504b634,Personal,Marhta,Pilz,46,Female,1973-06-08,Divorced,With Spouse,M3N 2B9,,,,,,
83b2db95-84e7-4127-8bd7-95b56843c03b,Personal,Nigel,Closson,36,Male,1983-06-10,Single,With Spouse,M6M 5E7,fulltime,5221 Depository credit intermediation,27326.0,Quincy,,
f6c9b9bc-62e4-44c1-a3ca-7a62c9bc8e05,Personal,Steven,Coswell,33,Male,1986-08-15,Single,With Spouse,M9W 2E9,fulltime,"9130 Local, municipal and regional public administration (9131 and 9139)",35477.0,,,
dfb15e00-0fd2-4b39-b8e1-6cc94261f9d6,Personal,Reta,Backmon,34,Female,1985-08-15,Single,With Spouse,M3H 4N7,fulltime,5411 Legal services,33053.0,,,
8a101465-4ff3-4bdf-99d2-7faa961a88f6,Personal,Euen,Mallis,33,Male,1986-08-15,Single,With Spouse,M9R 1X8,fulltime,4451 Grocery stores,31303.0,,,
0a8627d7-601b-4669-848a-8714d5914361,Personal,Gill,Birrittella,48,Male,1971-07-12,Single,With Spouse,M4C 1N7,fulltime,"5418 Advertising, public relations, and related services",54775.6,,,
7bc19248-3b08-45b5-a490-cfa4a223e660,Personal,Tawnya,Greubel,38,Female,1981-08-14,Separated,With Spouse,M6G 1W7,fulltime,2361 Residential building construction,38300.0,,,
b3d1aa37-2428-454e-a2a2-4dbfd88a9149,Personal,Jamison,Frear,52,Male,1967-07-13,Single,With Spouse,M6C 1K2,fulltime,6116 Other school and instruction,42791.5,,,
e8edf280-0142-4383-80b0-433d5449c1d5,Personal,Cathal,Jirasek,54,Male,1965-02-27,Single,With Spouse,M6K 3G1,parttime,6111 Elementary and secondary schools,25473.65,,,
d7948336-688f-47bc-b316-65e5bc3e5d8e,Personal,Jacques,Kettenring,34,Male,1984-12-27,Single,With Spouse,M8V 1B8,parttime,7112 Spectator sports,14622.0,,,
575a2052-3fe4-444b-ae2d-10c5c95c2039,Personal,Carenza,Huson,25,Other,1994-06-10,Single,With Spouse,M4E 1W2,fulltime,6111 Elementary and secondary schools,24367.86,,Apprenticeship,
6afaf6b1-4aaa-4515-acc1-ab4964d99820,Personal,Sharlene,Sonnier,28,Female,1991-02-27,Single,With Spouse,M3A 1E1,parttime,7221 Full-service restaurants,16051.53,,Apprenticeship,
5d9cfbb6-d775-40b7-814d-8ca777aba0e4,Personal,Vincent,Inge,51,Other,1968-04-03,Single,With Spouse,M2R 2A4,parttime,4543 Direct selling establishments,27194.2,,,
92e31c73-b098-4e99-af68-9c558e80592f,Personal,Ryle,Kollen,20,Male,1999-01-28,Single,With Parent,M1M 3R6,parttime,6111 Elementary and secondary schools,6016.56,Santos,College,
c2d9f453-b1d9-4dba-b9a5-850c5e640c69,Personal,Ligia,Scheu,34,Female,1985-06-10,Divorced,With Spouse,M3N 2B8,parttime,6216 Home health care services,18136.0,,,
624c4a8a-616b-4795-9513-dacbd511a86d,Personal,Pricilla,Vigoren,21,Female,1997-11-23,Single,With Parent,M3C 2E4,,,,,College,
66f67aa9-29ff-4eeb-9863-d50e260c95de,Personal,Kai,Lucherini,44,Male,1975-01-30,Divorced,With Spouse,M8W 4C2,fulltime,"5412 Accounting, tax preparation, bookkeeping and payroll services",54888.9,,,
9b56df06-78ab-4806-ab46-0d40f00d0fa5,Personal,Donal,Engelken,51,Male,1967-11-23,Divorced,With Spouse,M5P 2Z5,fulltime,3231 Printing and related support activities,113982.25,,,
779d71e1-a33f-4a66-8d6d-a1567a7765bf,Personal,Jules,Duby,54,Other,1965-06-10,Divorced,With Spouse,M5R 2E1,fulltime,5617 Services to buildings and dwellings,80961.15,,,
c1308cf0-cb1c-4549-840e-cb445c7f4a44,Personal,Haven,Nieratko,24,Female,1995-02-28,Single,With Spouse,M4M 2R3,parttime,4841 General freight trucking,10034.64,,Apprenticeship,
d471c03e-ebeb-43f5-9685-071dcf6002c3,Personal,Seren,Gustine,30,Female,1989-03-01,Single,With Parent,M2N 6T5,parttime,3364 Aerospace product and parts manufacturing,4618.35,Michaela,Apprenticeship,
b63b78cb-ae6e-476d-95c1-6e7b653c1a36,Personal,Eliot,Hilse,30,Male,1988-10-20,Single,With Spouse,M2N 2A1,fulltime,3372 Office furniture (including fixtures) manufacturing,23708.85,,Apprenticeship,
1ae5f1b3-84e3-4460-bfaf-6335d2badf5b,Personal,Otelia,Parolini,34,Female,1985-08-15,Single,With Spouse,M9M 2M1,fulltime,7139 Other amusement and recreation industries,40769.0,,,
f3f1c618-8398-4596-890c-d7b3f254d810,Personal,Taren,Amorosi,53,Other,1966-08-15,Divorced,With Spouse,M1B 6A7,fulltime,"4511 Sporting goods, hobby and musical instrument stores",51178.45,,,
6a4e5318-ae3e-47db-824e-4e5304ddd7f7,Personal,Eugenio,Mankus,33,Male,1985-11-21,Single,With Spouse,M9C 1Y8,fulltime,6211 Offices of physicians,39220.0,,,
d7412182-39c1-4e9a-b822-6cf91a24095c,Personal,Shondra,Rulnick,36,Female,1983-01-30,Single,With Spouse,M9P 3H6,fulltime,6116 Other school and instruction,28465.0,,,
b93f7ed0-2ea6-4af9-89f3-4a04c733a35c,Personal,Danna,Stockton,54,Female,1964-12-26,Single,With Spouse,M1P 4T9,parttime,6111 Elementary and secondary schools,15442.2,,,
3d6978da-0ed6-45d9-a50c-fec740aa8211,Personal,Vernon,Unikel,30,Male,1989-06-08,Single,With Spouse,M2N 1Y7,parttime,5312 Offices of real estate agents and brokers,10542.51,,Apprenticeship,
7faf03e6-5060-430d-87bf-dd962921a8c9,Personal,Thomas,Uhri,19,Other,2000-02-28,Single,With Parent,M4V 2J4,,,,Tonette,Secondary,
b04a7c85-9890-4c45-92d6-dc485fc9a08f,Personal,Lonnie,Moncur,29,Male,1990-07-13,Single,With Parent,M9V 1E5,parttime,9120 Provincial and territorial public administration (9121 to 9129),5406.06,,Apprenticeship,
181fab96-6705-491a-bc08-3a303364d146,Personal,Jeevan,Kniess,42,Male,1976-10-21,Single,With Spouse,M6P 0A6,fulltime,4481 Clothing stores,38575.9,,,
8785a742-faa3-4ce1-914a-9b217846e3f3,Personal,Hong,Shugrue,38,Male,1981-01-29,Single,With Spouse,M1T 3X5,fulltime,"5413 Architectural, engineering and related services",32849.0,,,
dacc3743-9545-492d-9686-9b3aaa21a785,Personal,Alvaro,Bellflower,18,Other,2001-02-28,Single,With Parent,M3H 2Y6,,,,,Secondary,
976038f3-337c-4332-9db9-621a5c97afb9,Personal,Fynn,Leiba,39,Male,1980-02-28,Single,With Spouse,M4K 1B6,fulltime,5223 Activities related to credit intermediation,49885.0,Felton,,
902a132e-ee2e-4938-b071-4c775fb1185f,Personal,Carry,Countis,27,Female,1992-05-08,Separated,With Spouse,M6P 2L5,parttime,"9130 Local, municipal and regional public administration (9131 and 9139)",12462.12,,Apprenticeship,
6b0d77e0-7e55-44dd-901d-8d370dda0ede,Personal,Mica,Wilfred,44,Male,1974-12-26,Divorced,With Spouse,M5B 0A3,parttime,4131 Food wholesaler-distributors,17758.4,,,
33deaba3-54ba-4af2-9157-70266ef3f3a9,Personal,Candra,Farfalla,41,Female,1978-02-28,Divorced,With Spouse,M1B 2B9,parttime,5411 Legal services,19570.1,,,
c76790a7-ed2b-4bfa-863c-14da9a596bdd,Personal,Moon,Curey,43,Female,1976-02-29,Single,With Spouse,M5N 1N7,fulltime,5221 Depository credit intermediation,328297.2,,,
07e46c1b-bff0-460d-bb38-a72aae6cfcf4,Personal,Pei,Balliett,50,Female,1969-02-27,Single,With Spouse,M2R 3N3,parttime,6113 Universities,28279.9,Lorna,,
1fe849f4-fa13-4d5f-aaf7-775cfe3dc767,Personal,Corine,Augustin,31,Female,1988-06-10,Single,With Spouse,M1V 2Z9,parttime,"2381 Foundation, structure, and building exterior contractors",13223.43,,Apprenticeship,
4ccc9d2a-889e-4ca7-a07f-b98b84265a98,Personal,Aldrin,Hover,37,Male,1981-12-25,Single,With Spouse,M5M 3C5,fulltime,4431 Electronics and appliances stores,88410.0,Daxton,,
2ee43b21-46b9-43e2-aced-8fa6e4290a0f,Personal,Yusuf,Obaker,30,Male,1989-05-08,Single,With Spouse,M9R 3H9,parttime,5614 Business support services,10043.55,,Apprenticeship,
1786f1ae-131b-4de4-a550-4e9255727581,Personal,Cameron,Talleut,35,Male,1983-11-23,Single,With Spouse,M4V 1E5,fulltime,5152 Pay and specialty television,91359.0,,,
92497ccd-c6a2-4afc-96ce-9df2e6bd1bab,Personal,Fredia,Shams,43,Female,1976-07-12,Single,With Spouse,M1C 3J5,fulltime,"4872 Scenic and sightseeing transportation, water",42974.8,,,
036d2b7c-0a3c-4f08-99b6-b8d945b2c21f,Personal,Lina,Kirakosyan,36,Female,1983-03-01,Single,With Spouse,M6R 1B1,fulltime,5239 Other financial investment activities,111779.0,,,Zeleny
514ef4c3-f064-4e96-842f-16083b27183f,Personal,Colby,Tacdol,25,Other,1993-12-26,Single,With Spouse,M4N 1W9,fulltime,4451 Grocery stores,29173.65,,Apprenticeship,
4d7cb816-4762-41d2-8d1f-8e6ce4d7c7e6,Personal,Janita,Rollman,22,Female,1996-11-21,Single,With Spouse,M9M 1J4,parttime,"5418 Advertising, public relations, and related services",12850.53,,College,
1d6d49dd-7733-492f-ba4a-3a1fbb1a1610,Personal,Lino,Delahoya,30,Male,1988-11-23,Single,With Spouse,M4K 2G9,parttime,6220 Hospitals (6221 to 6223),12137.07,Godwin,Apprenticeship,
6fbe5867-2f76-4d8e-8aeb-a52f2f241375,Personal,Eoghan,Cheadle,41,Male,1978-05-09,Single,With Spouse,M9M 2M1,fulltime,4451 Grocery stores,47796.0,,,
6ecaf9c2-8111-4678-8ca3-e68cedd119de,Personal,Alyssa,Dalen,42,Other,1977-01-28,Single,With Spouse,M1S 1N2,parttime,6112 Community colleges and C.E.G.E.P.s,34951.4,,,
a3aa4ddc-5154-4e63-8cc5-304592acd93c,Personal,Sona,Schaumann,38,Female,1981-04-04,Single,With Spouse,M1W 1L1,fulltime,2382 Building equipment contractors,39227.0,,,
5a7f45d7-2812-4c6a-a9ff-312416634eb1,Personal,Sariya,Staudenmeier,23,Other,1996-04-03,Single,With Spouse,M5M 2V7,fulltime,3321 Forging and stamping,22371.03,,College,
7af71b53-643c-4be6-9759-cfa31e5c0e71,Personal,Philippa,Kueter,54,Female,1965-07-11,Divorced,With Spouse,M8Y 3B8,fulltime,3118 Bakeries and tortilla manufacturing,71547.25,,,
38d854e5-7fb5-48e3-a059-5ea25abdadde,Personal,Marik,Rodgerson,44,Male,1975-09-18,Divorced,With Spouse,M6S 4C5,fulltime,4173 Computer and communications equipment and supplies wholesaler-distributors,99363.0,,,
31ead4d4-ebe6-48ad-b0ff-09ecc89eb946,Personal,Annalisa,Denardo,41,Other,1978-05-06,Single,With Spouse,M9W 2P2,fulltime,2383 Building finishing contractors,20424.0,,,
2fd7ce25-24de-4704-b158-9a51c19e1cee,Personal,Madalyn,Hyett,39,Female,1980-01-28,Separated,With Spouse,M5T 2A6,fulltime,4441 Building material and supplies dealers,38938.0,,,
abd5b219-f5b5-4434-a8e0-64ebc3459cc3,Personal,Gabe,Salvo,34,Male,1984-10-22,Single,With Spouse,M1R 1Y3,fulltime,5221 Depository credit intermediation,32123.0,,,
02b48f24-ec7a-4327-bf74-187e7cc6a365,Personal,Reggie,Pridgeon,30,Male,1988-12-25,Single,With Spouse,M6S 4R1,parttime,"5111 Newspaper, periodical, book and director publishers",12388.2,,Apprenticeship,
01ec53c4-9f79-492f-b4d8-85454280ffae,Personal,Bryan,Kaloudis,47,Male,1971-10-20,Single,With Spouse,M9P 1K8,fulltime,4461 Health and personal care stores,43400.5,Flint,,
f95e14e0-fc91-4d1b-86a4-f56c3850199f,Personal,Michaele,Guldin,41,Female,1978-07-11,Single,With Spouse,M8Y 3H1,fulltime,8141 Private households,41648.0,,,
cbe352fe-9937-4bb0-8251-d137ca982b84,Personal,Cherry,Woeppel,17,Female,2002-09-18,Single,With Parent,M1M 3R6,,,,,Secondary,
3cecfe64-ad7d-4f0c-8684-e7c4a1840cef,Personal,Marik,Macon,40,Male,1979-08-14,Single,With Spouse,M9M 1V5,fulltime,5622 Waste treatment and disposal,31305.0,,,
b3017dc1-7dfe-4d56-a435-eb9393dceda2,Personal,Andera,Lindbeck,40,Female,1979-09-17,Single,With Spouse,M5B 0A3,parttime,"4511 Sporting goods, hobby and musical instrument stores",16596.0,,,
c673289e-a5a2-4ccf-a327-99028744dda9,Personal,Lucas,Manasse,23,Other,1996-09-17,Single,With Parent,M6G 3S6,parttime,"4511 Sporting goods, hobby and musical instrument stores",7249.77,,College,
fea3afb9-4fe8-4ae6-9f72-fc4579f821af,Personal,Jesica,Winfrey,32,Other,1987-04-05,Single,With Spouse,M5A 2X5,parttime,3119 Other food manufacturing,10884.72,,Apprenticeship,
b826e881-d449-4974-be5f-d22a6e5beeb6,Personal,Delila,Clery,32,Female,1987-05-06,Single,With Spouse,M9P 1E2,fulltime,7222 Limited-service restaurants,20173.56,,Apprenticeship,
31715371-7e88-4e1e-aa5f-840816b0ff2c,Personal,Sha,Shor,49,Female,1969-12-27,Single,With Spouse,M1E 4E2,fulltime,2212 Natural gas distribution,53621.7,Tu,,
681e248a-1cad-4378-9cc4-9432d048f31a,Personal,Riker,Honeyestewa,25,Male,1994-04-05,Single,With Spouse,M9W 2W6,parttime,7221 Full-service restaurants,14773.44,,Apprenticeship,
be9744df-8e2f-46b5-855c-69a281497325,Personal,Terrence,Goodell,53,Male,1966-01-28,Widowed,With Spouse,M1C 4P1,fulltime,5617 Services to buildings and dwellings,59084.7,,,
d5bb6a44-db5c-46ab-8427-cf87155db538,Personal,Sebastian,Bodemann,31,Other,1988-01-28,Single,With Spouse,M6S 3C8,,,,,Apprenticeship,
2a949228-e179-46e5-97e1-aa50623eaf5d,Personal,Verdell,Lundsten,27,Female,1992-04-03,Single,With Parent,M5T 2B5,,,,,Apprenticeship,
5c181320-05db-4ce9-b56a-054e2f8412af,Personal,Jordon,Gehrmann,36,Male,1982-11-21,Divorced,With Spouse,M2N 3P3,fulltime,5223 Activities related to credit intermediation,53839.0,,,
